ORF,TRUE PHI,SIM PHI
ORF8,0.580627315769864,0.286334769047177
ORF14,0.677631567708116,1.63670511753401
ORF16,0.0335873580413607,0.0636996133780516
ORF35,0.10497428399648,0.16628919951166
ORF38,1.34533488674272,1.49504332629293
ORF41,0.693008376860434,4.16626363137804
ORF47,0.216944377403384,0.159965402317986
ORF53,0.0381051313119643,0.124690676000282
ORF55,0.145853072615493,0.0731118011481594
ORF80,1.03152369587102,1.8587839208348
ORF98,0.86328345516907,1.56926504053259
ORF100,0.522692416199276,0.442440628129625
ORF106,1.33123843403181,5.76812772117786
ORF147,0.927736747282498,0.932174929207768
ORF149,0.171865112643164,0.16298895113656
ORF154,0.828060913743951,0.538880087973778
ORF172,0.467797940597478,1.39046055816649
ORF178,1.27760029019083,0.446409272518641
ORF193,0.22979622922846,0.499637459980501
ORF199,1.8168972873406,1.90125664491975
ORF210,1.85866579268804,3.66464381065547
ORF212,7.3364691993172,2.06570946954355
ORF232,1.35020779708911,0.690013959358802
ORF243,0.462095308937593,1.10060528561017
ORF251,1.14008754045396,3.98005645119409
ORF263,2.0951102611787,4.89669339556181
ORF288,0.41194326309202,1.06470127023697
ORF306,0.366543250813239,0.158363077522164
ORF312,0.657132321960389,0.779560257665148
ORF321,0.146477828229515,0.1685814642612
ORF325,0.515091083624221,0.520253186113337
ORF326,0.335017487514584,0.492672389390577
ORF328,1.07704924814085,0.177649967667357
ORF333,0.223296229661848,0.295107436069153
ORF335,1.45584865991006,1.64873386565976
ORF348,0.541945291924043,0.258545048648219
ORF351,0.790517084669187,0.193954868547106
ORF361,0.290408975960176,0.261533218977451
ORF394,0.242886005975648,0.528626826996924
ORF397,0.496355518669128,0.263811441439376
ORF399,0.397101335105832,0.835757904206602
ORF427,0.223230560277208,0.395557474223292
ORF443,0.586093340380985,0.323834079621868
ORF445,2.51113210998275,0.64930534469385
ORF465,0.250969932856363,0.0325099426693629
ORF478,0.848544642650191,0.157933538182262
ORF481,0.208528339733841,0.551337759495587
ORF492,1.6850839929066,3.11811005118333
ORF503,0.665580114203625,0.365513484527224
ORF509,3.39155118523104,3.13019793235761
ORF539,0.513041936770716,1.35416816687191
ORF568,0.669743960684645,3.59321564415469
ORF569,0.638272490746062,0.433105244976466
ORF604,1.46792058710469,7.94041418361738
ORF607,0.805881065077116,0.780625972753678
ORF663,0.671519226841026,0.907859928383284
ORF671,1.46014584395525,2.05434434175153
ORF672,1.07068636467068,3.65248673931461
ORF709,0.886673034961498,0.231334049233446
ORF725,0.656405598682742,1.84525973395586
ORF728,1.62875677489233,4.41122733246015
ORF729,0.327938885308489,0.226429983674086
ORF734,0.288356785623133,3.51030881031678
ORF744,2.01242588574682,0.585608404101623
ORF758,0.860182362131263,0.797751251515344
ORF775,1.02609326172005,0.982697456233127
ORF785,0.504094530500307,0.102275646349941
ORF788,0.269001708552732,0.370396579639087
ORF797,0.395247256845245,0.0922476220151995
ORF803,0.307414936750214,0.623432111836666
ORF813,0.530287713938562,0.102981847632427
ORF817,1.62994229604618,4.27114049448486
ORF866,1.05827374181556,1.49336049102485
ORF868,3.8102130645247,6.68041012999936
ORF875,0.258693351387066,0.151442991858739
ORF895,0.172806545419149,0.350132516140558
ORF897,0.243434015818474,0.158843874405862
ORF929,0.449555751152038,0.307785355051043
ORF962,0.418600057845886,0.724888912586157
ORF988,0.0516126312790101,0.0605866267101882
ORF992,0.448970546811256,0.558896627152043
ORF995,0.416586262833951,0.161618399145746
ORF996,1.88456344286116,2.71049250149666
ORF1007,0.521411483474594,0.956560416677419
ORF1009,3.04612136445356,2.04124189869353
ORF1024,0.937625247041105,0.950818079901582
ORF1031,0.987463926154572,0.803342671728914
ORF1045,2.21803277177285,0.997118903000281
